theta_hash,n,completion_assemblies,valid,lam_settle,beta,gamma,th0,k_i,eta_w,del_w,th_write,rho_b,a_init,b0,th_act,t,determinism,completion,reinforcement,contradiction,forgetting,diff_integrity,all_pass,completion_recall,completion_contamination,failures
cf0627c6cc1ad5b445e4440252a6a9f8d58690f212274bd4a6f678d9331c1d6e,512,12,true,0.4,1,1.2,4,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
9640229b6d40272b652f44ac7f1b5d31714f7af2b1cc98a04dc9a6d621b85e8e,512,12,true,0.4,1,1.2,4,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
955370a4abed75867f3b7694df4f62afeffa979db0861cdf6440c6189e786498,512,12,true,0.4,1,1.2,4,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
bbc7cbc9d47dca543119b74742a0c4289c99a060954f0bb255adf205e544cd7d,512,12,true,0.4,1,1.2,4,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
4cada0dfc78d290c54ad300530e5e0c4c463a719c52e8f06b50ed6f8f7ee3758,512,12,true,0.4,1,1.2,4,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
340c443b8e662417e4cd871a06a3b611deb0f261c869ee8bc0fb9407053d0693,512,12,true,0.4,1,1.2,4,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
7436c94d60c05a5bf90388f79a624736569a7e4f49fc649eb94283984b8cb54f,512,12,true,0.4,1,1.2,4,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
aebc583565c77cd14c79c4e42a806cadcae8b3f224c5ee5f380ece24d6fa7eff,512,12,true,0.4,1,1.2,4,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
35c6fd918332360d5225e05945fdb889da1942fbe16ac953d5432d0050e37c5d,512,12,true,0.4,1,1.2,4,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
2618304df2e339faa6e88110fd486f4b1d6aa0598fa1a0061fee811b60c8d604,512,12,true,0.4,1,1.2,4,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
3af944bb21226e08263911d1484b75961873a60fd5a6502e45b6cc0de455a4cf,512,12,true,0.4,1,1.2,4,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
2a1f15937fa83ba85fd45770e5e06a3e083f9839b0d67fe53af58ddf83feaf17,512,12,true,0.4,1,1.2,4,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
79d38a8ea6bba2f0d83fdcbab061e742a6897a569a1ee79140b99f866cf15347,512,12,true,0.4,1,1.2,4,3,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
0dac303870839c7c5e2151cd9addc97f0a3a642eceeb532842527e6b62b9e350,512,12,true,0.4,1,1.2,4,3,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
db96f1ff8dfd490c6a6fb49eb2b43b50e8458ef81320c9290c57a672653d11bc,512,12,true,0.4,1,1.2,4,3,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
ca9e58f4a77a04831ce65b49287893d611c6da57ecc1820ddbf8ad16cd50c488,512,12,true,0.4,1,1.2,4,3,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
0604789fd878c40d7bab97a456a3b5be6c455d79114aec32c7a0ea1dee78c988,512,12,true,0.4,1,1.2,4,3,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
899e725d5251c260ab9e3eb69030afa8dfe34d4dcce31bf731af18dfc2124c66,512,12,true,0.4,1,1.2,4,3,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
54514ed1553249b331e867ca152bcc742baa8df85720cec245993b94e20caec9,512,12,false,0.4,1.4,0.6,1,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.62753 >= th_act 0.25"
eae96360a210e81dc14d91f89fbe9b918c3e3d1f2c54f20b7f05bec6c633d8ad,512,12,false,0.4,1.4,0.6,1,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.62753 >= th_act 0.25"
99970a51f1fc81bafbbac97aa9d0125dcc6938b76017b672f88c6a3bc662015b,512,12,false,0.4,1.4,0.6,1,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.62753 >= th_act 0.25"
cec7dba6f148db23f5b7b5e7e7ff190892be887fc52d7f7ce45dfa68d1f4f589,512,12,false,0.4,1.4,0.6,1,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.62753 >= th_act 0.25"
6dc3f2b994577ec889cc7f8b51a1c2d77e658cd5093162f0b2b9e9550f51bb9f,512,12,false,0.4,1.4,0.6,1,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.62753 >= th_act 0.25"
a86081c229ccfeded95979cdc8a17849e1d61ecc6a141c1978914a98053204a2,512,12,false,0.4,1.4,0.6,1,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.62753 >= th_act 0.25"
3f5ed5ecb59aeb2010b5647fc540feab6b932bb6cff90a3bbbfc8d2d845b7592,512,12,false,0.4,1.4,0.6,1,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.62753 >= th_act 0.25"
0cd9add134d627cb30ba60138206e3e8852533190fd8e19c72c5e247ceca9f96,512,12,false,0.4,1.4,0.6,1,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.62753 >= th_act 0.25"
fedb16c1d140427b5ab059dcf9a662735432db5e08e15727e5c8dc2a924c37c7,512,12,false,0.4,1.4,0.6,1,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.62753 >= th_act 0.25"
38c51d15b46bdf362a95ca96904808eff7b55f3a044674d2390feec94f8f7f6c,512,12,false,0.4,1.4,0.6,1,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.62753 >= th_act 0.25"
1514a725b8f730eac70039520ae0562c6c4ada0edc5e65831c355c3f8964a54e,512,12,false,0.4,1.4,0.6,1,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.62753 >= th_act 0.25"
35f424660c3698ce37f12e3f94561bb30cd5eed3250302526427e35028935a67,512,12,false,0.4,1.4,0.6,1,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.62753 >= th_act 0.25"
4e0e435bdf57cf62157b172357f8f009a3e7c8a48b18bad22af777a85490259a,512,12,false,0.4,1.4,0.6,1,3,0.05,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.62753 >= th_act 0.25"
743af83d4217d8088cb8ae6b14b0ac6864dc151962f6f1914de97c73992a5ef4,512,12,false,0.4,1.4,0.6,1,3,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.62753 >= th_act 0.25"
ebff4dd8a87146767762e5916594b6b3c37891e45120b8278f16143887e3ff01,512,12,false,0.4,1.4,0.6,1,3,0.15,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.62753 >= th_act 0.25"
f098203c93f3718c5467c0f1b2b04454c2c5f661c885fe190a9d8b2cf81435b9,512,12,false,0.4,1.4,0.6,1,3,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.62753 >= th_act 0.25"
e2043cf990bfb935509a79e469616c87ece0aee159e077c8a097192e157bde0e,512,12,false,0.4,1.4,0.6,1,3,0.3,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.62753 >= th_act 0.25"
846ff6ae47837a89dccb385bbd784ed2c3e39796137194f92cf6fea20e32df5d,512,12,false,0.4,1.4,0.6,1,3,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.62753 >= th_act 0.25"
4d14c9e5171bb4e63d0dcaeb04417a78d22570091bd72d97394f36257c598f7c,512,12,false,0.4,1.4,0.6,2,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.27814013 >= th_act 0.25"
ec21a4adfb3d7ab90950b9deda0f1cf1ffc67f315278a9943373ccc124c47e05,512,12,false,0.4,1.4,0.6,2,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.27814013 >= th_act 0.25"
811df5b22f458bfe4a40973831e8ff9c1d5b1f01823e6f086dd5f2da93e3e113,512,12,false,0.4,1.4,0.6,2,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.27814013 >= th_act 0.25"
84371402b858ca740eeecb24096c90875cdba2805f24d0918c4f17fe56041803,512,12,false,0.4,1.4,0.6,2,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.27814013 >= th_act 0.25"
d4e8a57591c8abd4b55224ca1c7a656c89b42f469b87646a30953b5be6df49cb,512,12,false,0.4,1.4,0.6,2,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.27814013 >= th_act 0.25"
a0f03d14e075d9bb92e146eb2cd37bc1f37caffaa0226773b432fe9c38c52feb,512,12,false,0.4,1.4,0.6,2,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.27814013 >= th_act 0.25"
253c28c13af7d90327a81eb80b70189eef8733532f65acd8eccbb7339a26e732,512,12,false,0.4,1.4,0.6,2,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.27814013 >= th_act 0.25"
c6c4c7601167a944bb742f591a48d6c6514abd3e23adb8cd83122420d6e9e5f2,512,12,false,0.4,1.4,0.6,2,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.27814013 >= th_act 0.25"
72cbc48d1550c1b73753acd7ab15b63a25557cec2a5e52c2b4895e714eb79443,512,12,false,0.4,1.4,0.6,2,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.27814013 >= th_act 0.25"
45b846df96dfc34142d35d2a1162d6452867cf0def980122ebef5c6490bf06bc,512,12,false,0.4,1.4,0.6,2,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.27814013 >= th_act 0.25"
3fee9e210e5739d9dbbfc1ab6d0b40e347681c01c3eee256bc5d30cccacbae11,512,12,false,0.4,1.4,0.6,2,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.27814013 >= th_act 0.25"
1c9816dbf28f763fd9ee6a701441dec27137468737f0369bfe645aa3e5b7e31e,512,12,false,0.4,1.4,0.6,2,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.27814013 >= th_act 0.25"
24a95adcb34c9f6e5b5f18ad5c135e890e8a3b5bc4cf91c50b721fd2e19d3270,512,12,false,0.4,1.4,0.6,2,3,0.05,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.27814013 >= th_act 0.25"
1e7638ca31a9edf8be4d9600e5c3078639632c85668faca0b580551fbbc2b21a,512,12,false,0.4,1.4,0.6,2,3,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.27814013 >= th_act 0.25"
d726dbed404c77bef1045c31e7a9fc8635b2f5ca7ff21841a6f700724a0c44a8,512,12,false,0.4,1.4,0.6,2,3,0.15,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.27814013 >= th_act 0.25"
6f1b799222a698d995ebbcad8b07ac894f1d84c62e030fa276141df7478668a1,512,12,false,0.4,1.4,0.6,2,3,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.27814013 >= th_act 0.25"
0b0aa4764d89e2666a717872679057500e51f1700f15181d0523a3f8753eb89a,512,12,false,0.4,1.4,0.6,2,3,0.3,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.27814013 >= th_act 0.25"
fea8c131968cee44807954ae7530d9148647ace3182867a1c24f217067ed17ec,512,12,false,0.4,1.4,0.6,2,3,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.27814013 >= th_act 0.25"
f2fbd4a0f62d05decc70ca7a590eed35687cb921c89e52c78138fe80e085c7db,512,12,true,0.4,1.4,0.6,3,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
4fe546973e0494f16fcae8ceff220024d58ca6f2019c34954b14ae9c5ff01082,512,12,true,0.4,1.4,0.6,3,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
6e6d832e08a52b149233d2095d5c581cdf3f841e21ad4a99a72fb91422eb5f36,512,12,true,0.4,1.4,0.6,3,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
d7593144e70b8d3de7b835dd9b7825d30505e9b7285325a68fce0910074355bf,512,12,true,0.4,1.4,0.6,3,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
bf5345d468dd4c7deaf11af8c3580f1f3a6103cf920467dcedf1465632506c06,512,12,true,0.4,1.4,0.6,3,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
698d307ff118a535cc61105fba566a552d1911aecde451bd7b0f00b378b5dfea,512,12,true,0.4,1.4,0.6,3,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
f1afbffd7d3501df338b5ed312dcaa9df4f2924c37e19183e01368cdf178126c,512,12,true,0.4,1.4,0.6,3,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
d509b19a90bbe6b8caf2a006547f9e6d7d428859cf209ac4836ebb807cc6dbee,512,12,true,0.4,1.4,0.6,3,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
75fe52e2897d7e8fb35886a6dd8b539924245bae63f3eccaee62f4fb9e241d56,512,12,true,0.4,1.4,0.6,3,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
23883be1422bf67dd40c6b91cc17a2f0415d96637588b9b07b18b572fc99ed6e,512,12,true,0.4,1.4,0.6,3,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
