theta_hash,lam_settle,beta,gamma,th0,eta_w,del_w,th_write,rho_b,a_init,b0,th_act,t,determinism,completion,reinforcement,contradiction,forgetting,diff_integrity,all_pass,completion_recall,completion_contamination,failures
810c0a0ef41d08c7d1bac698dcf5e4b98d428afd830c4d9f54d07aac00dd3b7f,0.35,1.8,0.9,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
54ec142394ce5066c5a40b26779dbb5c50b017844a992e566e9a124e930b19dd,0.35,1.8,0.9,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.400000,0.966667,"completion:recall=0.4000, contamination=0.9667;contradiction:did not open on fourth alternating write"
5e684720cac2918a36e10c0e0351657b2cec5c5eaa284a583d10311ffa6cb0fc,0.35,1.8,0.9,2,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.366667,0.966667,"completion:recall=0.3667, contamination=0.9667;contradiction:did not open on fourth alternating write"
650d18d87ed6c17a800fa776f0dd508779a794978f6a9841830032e1edc489a1,0.35,1.8,0.9,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.366667,0.966667,"completion:recall=0.3667, contamination=0.9667;contradiction:did not open on fourth alternating write"
295360e8136e32764808d3504ce2bcba868cca573f4c97b40ef7d44b312118fe,0.35,1.8,0.9,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
aceb9d4c3383d3c085fbdd046a437e38152a64420a7c6b40193dfff79b2168c6,0.35,1.8,0.9,2,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
66f0af74fd3a12cfff42576fe8012529059207ad820a1ceae49dc810c9dc5931,0.35,1.8,0.9,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
14318d4a2f671f6ce29fdfdca9b7e0741f96815aeb4b6375e47d05702d0c9722,0.35,1.8,0.9,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
16daf5ff338e91dc73b794bc7c1871222bd5cbcddf119b5bff5df8d538f1c27e,0.35,1.8,0.9,2,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
9ef3c9a8c7d784d0196da682b7b61c482b8fce7dfa27f82bfa31facf181eadc1,0.35,1.8,0.9,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
9daf44049e9d2ac05bec185dfba02bd5368ebaeae11664514e42ce9508b49ae5,0.35,1.8,1.2,0.5,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
11c226a962032ee56f4ef8944f36dd4c600126ddd7f6ebb00a9e26008f869b2a,0.35,1.8,1.2,0.5,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
49437cf98bce20fb8f953e6aa48452dc2559978acc13133d97b0cc701d23ce90,0.35,1.8,1.2,0.5,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
0a1023e836573e320d0aa4eccb23c9e8306b12575dd8212a6fd27ee32e07fed1,0.35,1.8,1.2,0.5,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
ba8bd744e2cf6dc3f31b3e5d360f40509cbeaef9802bb614a7767405c4ec573d,0.35,1.8,1.2,0.5,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
f8f181c10078c4cc727fb0d2a222e65f11eee2f8f02feca5c09876fc30a63b7a,0.35,1.8,1.2,0.5,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
1dcb439c2eecbbee1847b3a8f83de2d976be73fd0a2c8a920c5c754a04bfce30,0.35,1.8,1.2,0.5,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
78ed1a577c7308bb7566df78d85143abf97b431254b314c93eec9d6b471f214f,0.35,1.8,1.2,0.5,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
9c7068f79623efcf6961464e6edb45dbc2f9f04d9e3d08d0f39045aeb4ea2dde,0.35,1.8,1.2,0.5,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
92833005f188d8e7e9f6a4d7b8a04bf29a04e2cd9adf189bbe05224551d2fdab,0.35,1.8,1.2,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
717d5ba6baa7b903abe377cc3d4d84a8d6b352c2c531d3ed6362d5c0707c8ca2,0.35,1.8,1.2,1,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
49666c05333688c91bc8f7acdf0f5e619c0046e8f68c525ec2b58f175e4d2cef,0.35,1.8,1.2,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
7ff3087ebaca32e9b1ce885f7dd17d5721b67f5d305b1b26c6e00f27f7977417,0.35,1.8,1.2,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
41c19b5e1fa8357289ef8650d402687e8daf1a4c9e01111fac29e55544471fca,0.35,1.8,1.2,1,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
df44943aab9f02594dc670bd6600c9da1c7bc82fb30993447768a603b4a6ed46,0.35,1.8,1.2,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
cec593811c135258884b09995454375e9273f5f1371975a17f3c2027ed368b3d,0.35,1.8,1.2,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
0c61d8528212c6273ba0a8213cd777a67723476327b50e2d89af22dd41c3d6c7,0.35,1.8,1.2,1,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
50273fb8dcb1e45f7b2f683ae94025dee6482a1743771aa48934d53b81f8c252,0.35,1.8,1.2,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
05244fba7ddd016fc75a41c7f69d984807ba7e076b32d571867bd50320a8e9b5,0.35,1.8,1.2,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.200000,0.966667,"completion:recall=0.2000, contamination=0.9667;contradiction:did not open on fourth alternating write"
92c439fc475b7d5e4545d84e0274955916c18ee39a15e007453c9c063aaac3f7,0.35,1.8,1.2,2,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.200000,0.966667,"completion:recall=0.2000, contamination=0.9667;contradiction:did not open on fourth alternating write"
0171ea04ac6eb3ce9262c20f922a9570e694da2464bd685efde831f121153695,0.35,1.8,1.2,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.200000,0.966667,"completion:recall=0.2000, contamination=0.9667;contradiction:did not open on fourth alternating write"
a1f4e61657225625aefc1d3552a26c2cd8c0b33e66a8dd6cd2dd3e0521d31713,0.35,1.8,1.2,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
cef2b08519a1d3bf122110f386c6ecd31defcc03db22eb9917e448609eb298fa,0.35,1.8,1.2,2,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
a007fe1fce709d62e8c9147c92ce06f56be971d2deff9a4cf48988041ac751b7,0.35,1.8,1.2,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
c7304cf2f08d3b1e37428a1f6d33d6861415ea0f674795273fe08bfec9880ca0,0.35,1.8,1.2,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
1f82dcce786e25941e534c707c37a2471d5431b1be5ec5e95f5f42654eaa9e57,0.35,1.8,1.2,2,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
6ebf402ac6259c9f1787255eac9e7ec5a847e5a6b70687fa9d4ae88935b78448,0.35,1.8,1.2,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
3d04de6a1801926060780d5156cd0b772340db99a9eb78507347b48c54ae79f2,0.55,1,0.6,0.5,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
a736850552d207c3effd129b984ce3e05a2650bbde9ced055452af35cd91bcf7,0.55,1,0.6,0.5,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
3a0e1a6a4021f97623721424146e51d8d14f27fb4fbf66fc567d85682e441390,0.55,1,0.6,0.5,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
970f2709ef27ea6cf27988033dafa761d6de8fab21c83b369a42ccecb7d4d748,0.55,1,0.6,0.5,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
80f04a5fcdaac290ca79d8588bab4baccf5086b6f859889471da477ef5fbd360,0.55,1,0.6,0.5,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
4901e75a306c54b0c09ade0c1071d28138896609f6348ef2c334f382efbca06d,0.55,1,0.6,0.5,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
e8310fdd385d953060148ce46c6888325925fa3f5c0855b5bd90b8c0e70f7e49,0.55,1,0.6,0.5,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
772ad32fcb24ed0a5b63a0b649c5bed2b667d83590289940ed356c0764066614,0.55,1,0.6,0.5,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
5a0ce0d30e58eb9d4801ccf234afc76720b8f5d8104e0ecad2abf5776d4bd1ab,0.55,1,0.6,0.5,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
aa7e16b9987d1ec89cc58660bbb57dfdfc4659dd1d71a65bcd126dbadaac70b3,0.55,1,0.6,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
15f11b1d50ac5428fd379504436b4d601796bc0e6454cd00dbb666c679804f13,0.55,1,0.6,1,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
85405277360b02c49fe10a456d55fee851f1a7e9ac4d0c84d1848bad93a4d21a,0.55,1,0.6,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
f5d457b4182df66d13e9868c10448d37238de76fe6171a333f5badee4b1fd2b7,0.55,1,0.6,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
d0f053736373186cdbdc78785c7073dc2580b3962bd67b3fb769519cd5b427b9,0.55,1,0.6,1,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
4f28fd30c847790bfd921c309c74cfd844781d9ca4d2a78b021b7f49cb6575c3,0.55,1,0.6,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
97d29f625ec1a37bd294c8d150764a63b81ef90e6c540e06da7feae29b8ead2d,0.55,1,0.6,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
5b43ea2e8568ffdd01b1eda49b72a80b972709045272b5837c2628923c0da520,0.55,1,0.6,1,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
1d2eb8fe300274445b8a7537e6989f72124f65b6a9a9e05e2368c41439453b96,0.55,1,0.6,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
4b037ba4b2765354b636946aa75eb1699b858a567fa1bc62de20b7585b69451a,0.55,1,0.6,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.166667,0.966667,"completion:recall=0.1667, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
b5abf73bbcd858f384bc19491b5fe4c9c03c5bf93d037545c9049c41db749d1e,0.55,1,0.6,2,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.166667,0.966667,"completion:recall=0.1667, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
082fe7a2da696a3a63e6484f58646c48563e7a54a3ec423c89cd7c07fdec44a1,0.55,1,0.6,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.166667,0.966667,"completion:recall=0.1667, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
04fb8adce1a91266ee991ecc490aa9a58cc5f68f31e5c9330e3d16f8282e03de,0.55,1,0.6,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
71a4d9b49945f13d4c618045295c695f6a1243ff1f8cd0bb0c0d3d86c59db401,0.55,1,0.6,2,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
75a4e00d8686f186347f32d68730080718d004bb3716ba96b60bddc8f7fe346d,0.55,1,0.6,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
39ac76ff6ff99d5333887f1cc316d4dd9ce15aed03b30aa5708f2ce228965cd5,0.55,1,0.6,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
a0369ed870d7535aebd70ccda309fc1af6954bbdd1874269c982fc9f3c392a1f,0.55,1,0.6,2,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
889736ac5a6246c8dddc4e1e2e00f40bc9cd10f3ba3f742922529a47581d3b76,0.55,1,0.6,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
b266002565361f95a25c9123ebc47a0e0b7c806f5e7b98e9c4e42d64699d31ec,0.55,1,0.9,0.5,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
c9587f7f2546cb439dfb15795e80587635e62451e2534ebb888fcf1ecad797ee,0.55,1,0.9,0.5,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
a29bb3cc290aa32288acf01b7fd8ea3f8e503df7d94462ff330435c1bcab1886,0.55,1,0.9,0.5,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
5d021e30875addf57729a70576e9cd273fb7f7dffdb66a86da2af31f21f6ce94,0.55,1,0.9,0.5,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
1bd2b8395c8d2188d92bf4653ac44524a475ce23d6bc69f04032b8710d23582f,0.55,1,0.9,0.5,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
b1d7f9f628e6d2ec3a800f3c8ff3c8a8a5276a29b4ba2543626bbe5205d6390b,0.55,1,0.9,0.5,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
1d7adda3c2fc7a09555ce3daa6210c7be6f2b020818927be8cf948faa1170834,0.55,1,0.9,0.5,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
3f0666900ab946fbffc34377a5271141e75fd18095a9f79bab69dbd8f3f03d1c,0.55,1,0.9,0.5,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
b133b761ed8c7d628f6998d62b960c3f3f11ff7a17f9923a20d4cc47c10f622a,0.55,1,0.9,0.5,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
385999a8ecad1e420b88a699a8553138ee8e859217d1718f069d53907aa54eb7,0.55,1,0.9,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
97fdf675d5fcd0ed64e10cc9cdaeb8ba52712fce5042980ca71d0a4e0aa9b721,0.55,1,0.9,1,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
ef14f9064356b4faf9ed1378bc81e4e208bfc9f574f7f49070a9d4eb60fdf855,0.55,1,0.9,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
55c77f3ed508d9eb7e8c4e4fec060062452277dac1198de465cde8868017c955,0.55,1,0.9,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
0cc6f0c254706c2751cc986b3cbdd230dccf812e866e8f910fd5c4bce73f1006,0.55,1,0.9,1,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
009003c196bf1636a457bf34adda18b804a343b3774833ba909ae9c36e3f137f,0.55,1,0.9,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
daa8094830ebe8ec30d8f97e596f09308c9f2c0e8c2720aab8a5ac86382c8166,0.55,1,0.9,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
d2265ab665233707c5d809646e6a90b46d303720cd779333149f415f47cc999e,0.55,1,0.9,1,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
20b47dcc5c8b59e6784660e8d22bea2eac0d10754c11c68c68e78508f4bc4243,0.55,1,0.9,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
35544f64a9057d42993bb742f1c8ebb829db54f5a46c946e0d5535ebd524e504,0.55,1,0.9,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
4cd601d6b03bb5c97591cf9d2550b7d203ad71ad64b78400a0b3b4c4930b7699,0.55,1,0.9,2,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
51bf9ba608029ea6cdc815651c36ca6d51194f30b79ea5f8b180b30f9fb18985,0.55,1,0.9,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.033333,0.000000,"completion:recall=0.0333, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
67fe68b1190294217b22389b8a100d9b3b7d7fdcc674e3b305be2493c3161a2b,0.55,1,0.9,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.300000,0.966667,"completion:recall=0.3000, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
2c26b4052ad16ca77760fcc30f9de3b73874a30e49792f8eece41f1e908443bc,0.55,1,0.9,2,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.333333,0.963333,"completion:recall=0.3333, contamination=0.9633;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
